merchant_code,week,denominator_status_complete,orders_row_exists,order_count,sales_qty,page_result_reason
2023120501,2026-08-23..2026-08-30,1,1,11,11.0000,aggregate_row
2023120501,2026-08-30..2026-09-06,1,1,19,19.0000,aggregate_row
2023120501,2026-09-06..2026-09-13,1,1,16,16.0000,aggregate_row
2023121127,2026-08-09..2026-08-16,1,1,22,22.0000,aggregate_row
2023121127,2026-08-16..2026-08-23,1,1,20,20.0000,aggregate_row
2023121127,2026-08-23..2026-08-30,1,1,22,22.0000,aggregate_row
2023121127,2026-08-30..2026-09-06,1,1,19,19.0000,aggregate_row
2023121127,2026-09-06..2026-09-13,1,1,16,16.0000,aggregate_row
2023121128,2026-08-09..2026-08-16,1,1,22,22.0000,aggregate_row
2023121128,2026-08-16..2026-08-23,1,1,30,30.0000,aggregate_row
2023121128,2026-08-23..2026-08-30,1,1,23,23.0000,aggregate_row
2023121128,2026-08-30..2026-09-06,1,1,25,25.0000,aggregate_row
2023121128,2026-09-06..2026-09-13,1,1,42,43.0000,aggregate_row
2023121129,2026-08-09..2026-08-16,1,1,11,11.0000,aggregate_row
2023121129,2026-08-16..2026-08-23,1,1,24,24.0000,aggregate_row
2023121129,2026-08-23..2026-08-30,1,1,11,11.0000,aggregate_row
2023121129,2026-08-30..2026-09-06,1,1,16,17.0000,aggregate_row
2023121129,2026-09-06..2026-09-13,1,1,17,18.0000,aggregate_row
2023121130,2026-08-09..2026-08-16,1,1,15,15.0000,aggregate_row
2023121130,2026-08-16..2026-08-23,1,1,28,31.0000,aggregate_row
2023121130,2026-08-23..2026-08-30,1,1,23,29.0000,aggregate_row
2023121130,2026-08-30..2026-09-06,1,1,27,30.0000,aggregate_row
2023121130,2026-09-06..2026-09-13,1,1,39,50.0000,aggregate_row
2023121131,2026-08-09..2026-08-16,1,1,4,6.0000,aggregate_row
2023121131,2026-08-16..2026-08-23,1,1,7,8.0000,aggregate_row
2023121131,2026-08-23..2026-08-30,1,1,6,6.0000,aggregate_row
2023121131,2026-08-30..2026-09-06,1,1,4,6.0000,aggregate_row
2023121131,2026-09-06..2026-09-13,1,1,4,5.0000,aggregate_row
2023122801,2026-08-09..2026-08-16,1,1,265,274.0000,aggregate_row
2023122801,2026-08-16..2026-08-23,1,1,208,211.0000,aggregate_row
2023122801,2026-08-23..2026-08-30,1,1,208,213.0000,aggregate_row
2023122801,2026-08-30..2026-09-06,1,1,149,150.0000,aggregate_row
2023122801,2026-09-06..2026-09-13,1,1,150,152.0000,aggregate_row
2023122802,2026-08-09..2026-08-16,1,1,194,195.0000,aggregate_row
2023122802,2026-08-16..2026-08-23,1,1,146,149.0000,aggregate_row
2023122802,2026-08-23..2026-08-30,1,1,158,167.0000,aggregate_row
2023122802,2026-08-30..2026-09-06,1,1,85,85.0000,aggregate_row
2023122802,2026-09-06..2026-09-13,1,1,116,122.0000,aggregate_row
2023122803,2026-08-09..2026-08-16,1,1,26,26.0000,aggregate_row
2023122803,2026-08-16..2026-08-23,1,1,30,37.0000,aggregate_row
2023122803,2026-08-23..2026-08-30,1,1,28,28.0000,aggregate_row
2023122803,2026-08-30..2026-09-06,1,1,16,16.0000,aggregate_row
2023122803,2026-09-06..2026-09-13,1,1,18,18.0000,aggregate_row
2023122804,2026-08-09..2026-08-16,1,1,34,34.0000,aggregate_row
2023122804,2026-08-16..2026-08-23,1,1,42,42.0000,aggregate_row
2023122804,2026-08-23..2026-08-30,1,1,32,32.0000,aggregate_row
2023122804,2026-08-30..2026-09-06,1,1,26,27.0000,aggregate_row
2023122804,2026-09-06..2026-09-13,1,1,30,31.0000,aggregate_row
2023122805,2026-08-09..2026-08-16,1,1,35,35.0000,aggregate_row
2023122805,2026-08-16..2026-08-23,1,1,18,19.0000,aggregate_row
2023122805,2026-08-23..2026-08-30,1,1,23,24.0000,aggregate_row
2023122805,2026-08-30..2026-09-06,1,1,21,23.0000,aggregate_row
2023122805,2026-09-06..2026-09-13,1,1,18,20.0000,aggregate_row
20237213,2026-08-09..2026-08-16,1,1,1,1.0000,aggregate_row
20237213,2026-08-16..2026-08-23,1,1,1,1.0000,aggregate_row
20237213,2026-08-23..2026-08-30,1,1,2,2.0000,aggregate_row
20237213,2026-08-30..2026-09-06,1,1,2,4.0000,aggregate_row
20237213,2026-09-06..2026-09-13,1,1,7,7.0000,aggregate_row
20237218,2026-08-09..2026-08-16,1,1,12,12.0000,aggregate_row
20237218,2026-08-16..2026-08-23,1,1,6,6.0000,aggregate_row
20237218,2026-08-23..2026-08-30,1,1,7,7.0000,aggregate_row
20237218,2026-08-30..2026-09-06,1,1,12,12.0000,aggregate_row
20237218,2026-09-06..2026-09-13,1,1,10,10.0000,aggregate_row
20237219,2026-08-09..2026-08-16,1,1,5,5.0000,aggregate_row
20237219,2026-08-16..2026-08-23,1,1,11,11.0000,aggregate_row
20237219,2026-08-23..2026-08-30,1,1,4,4.0000,aggregate_row
20237219,2026-08-30..2026-09-06,1,1,9,9.0000,aggregate_row
20237219,2026-09-06..2026-09-13,1,1,9,9.0000,aggregate_row
20237231,2026-08-09..2026-08-16,1,1,12,13.0000,aggregate_row
20237231,2026-08-16..2026-08-23,1,1,5,5.0000,aggregate_row
20237231,2026-08-23..2026-08-30,1,1,20,21.0000,aggregate_row
20237231,2026-08-30..2026-09-06,1,1,17,17.0000,aggregate_row
20237231,2026-09-06..2026-09-13,1,1,14,15.0000,aggregate_row
20237232,2026-08-09..2026-08-16,1,1,5,5.0000,aggregate_row
20237232,2026-08-16..2026-08-23,1,1,5,5.0000,aggregate_row
20237232,2026-08-23..2026-08-30,1,1,4,4.0000,aggregate_row
20237232,2026-08-30..2026-09-06,1,1,4,4.0000,aggregate_row
20237232,2026-09-06..2026-09-13,1,1,11,11.0000,aggregate_row
20237236,2026-08-09..2026-08-16,1,0,,,verified_zero
20237236,2026-08-16..2026-08-23,1,0,,,verified_zero
20237236,2026-08-23..2026-08-30,1,1,2,2.0000,aggregate_row
20237236,2026-08-30..2026-09-06,1,0,,,verified_zero
20237236,2026-09-06..2026-09-13,1,1,2,2.0000,aggregate_row
202391502*4,2026-08-09..2026-08-16,1,0,,,verified_zero
202391502*4,2026-08-16..2026-08-23,1,0,,,verified_zero
202391502*4,2026-08-23..2026-08-30,1,0,,,verified_zero
202391502*4,2026-08-30..2026-09-06,1,0,,,verified_zero
202391502*4,2026-09-06..2026-09-13,1,0,,,verified_zero
2023929,2026-08-09..2026-08-16,1,1,290,290.0000,aggregate_row
2023929,2026-08-16..2026-08-23,1,1,420,423.0000,aggregate_row
2023929,2026-08-23..2026-08-30,1,1,369,375.0000,aggregate_row
2023929,2026-08-30..2026-09-06,1,1,348,353.0000,aggregate_row
2023929,2026-09-06..2026-09-13,1,1,332,336.0000,aggregate_row
2023929*10,2026-08-09..2026-08-16,1,0,,,verified_zero
2023929*10,2026-08-16..2026-08-23,1,0,,,verified_zero
2023929*10,2026-08-23..2026-08-30,1,0,,,verified_zero
2023929*10,2026-08-30..2026-09-06,1,0,,,verified_zero
2023929*10,2026-09-06..2026-09-13,1,0,,,verified_zero
2023929*2,2026-08-09..2026-08-16,1,1,133,133.0000,aggregate_row
2023929*2,2026-08-16..2026-08-23,1,1,132,135.0000,aggregate_row
2023929*2,2026-08-23..2026-08-30,1,1,119,121.0000,aggregate_row
2023929*2,2026-08-30..2026-09-06,1,1,161,163.0000,aggregate_row
2023929*2,2026-09-06..2026-09-13,1,1,166,170.0000,aggregate_row
2023929*3,2026-08-09..2026-08-16,1,1,484,491.0000,aggregate_row
2023929*3,2026-08-16..2026-08-23,1,1,648,653.0000,aggregate_row
2023929*3,2026-08-23..2026-08-30,1,1,545,552.0000,aggregate_row
2023929*3,2026-08-30..2026-09-06,1,1,563,569.0000,aggregate_row
2023929*3,2026-09-06..2026-09-13,1,1,562,571.0000,aggregate_row
2023929*3+2025081001,2026-08-09..2026-08-16,1,1,140,140.0000,aggregate_row
2023929*3+2025081001,2026-08-16..2026-08-23,1,1,67,68.0000,aggregate_row
2023929*3+2025081001,2026-08-23..2026-08-30,1,1,103,103.0000,aggregate_row
2023929*3+2025081001,2026-08-30..2026-09-06,1,1,89,91.0000,aggregate_row
2023929*3+2025081001,2026-09-06..2026-09-13,1,1,73,76.0000,aggregate_row
2023929*4,2026-08-09..2026-08-16,1,1,16,17.0000,aggregate_row
2023929*4,2026-08-16..2026-08-23,1,1,13,13.0000,aggregate_row
2023929*4,2026-08-23..2026-08-30,1,1,8,9.0000,aggregate_row
2023929*4,2026-08-30..2026-09-06,1,1,18,18.0000,aggregate_row
2023929*4,2026-09-06..2026-09-13,1,1,9,10.0000,aggregate_row
2023929*4+2025120901*4,2026-08-09..2026-08-16,1,0,,,verified_zero
2023929*4+2025120901*4,2026-08-16..2026-08-23,1,0,,,verified_zero
2023929*4+2025120901*4,2026-08-23..2026-08-30,1,0,,,verified_zero
2023929*4+2025120901*4,2026-08-30..2026-09-06,1,0,,,verified_zero
2023929*4+2025120901*4,2026-09-06..2026-09-13,1,0,,,verified_zero
2023929*5,2026-08-09..2026-08-16,1,1,138,143.0000,aggregate_row
2023929*5,2026-08-16..2026-08-23,1,1,159,164.0000,aggregate_row
2023929*5,2026-08-23..2026-08-30,1,1,148,151.0000,aggregate_row
2023929*5,2026-08-30..2026-09-06,1,1,167,174.0000,aggregate_row
2023929*5,2026-09-06..2026-09-13,1,1,154,161.0000,aggregate_row
2023929*5+2025081001,2026-08-09..2026-08-16,1,1,39,39.0000,aggregate_row
2023929*5+2025081001,2026-08-16..2026-08-23,1,1,27,27.0000,aggregate_row
2023929*5+2025081001,2026-08-23..2026-08-30,1,1,41,41.0000,aggregate_row
2023929*5+2025081001,2026-08-30..2026-09-06,1,1,16,16.0000,aggregate_row
2023929*5+2025081001,2026-09-06..2026-09-13,1,1,19,19.0000,aggregate_row
2023929+2025081001,2026-08-09..2026-08-16,1,1,74,76.0000,aggregate_row
2023929+2025081001,2026-08-16..2026-08-23,1,1,49,49.0000,aggregate_row
2023929+2025081001,2026-08-23..2026-08-30,1,1,66,66.0000,aggregate_row
2023929+2025081001,2026-08-30..2026-09-06,1,1,54,56.0000,aggregate_row
2023929+2025081001,2026-09-06..2026-09-13,1,1,45,45.0000,aggregate_row
2024010901,2026-08-09..2026-08-16,1,1,31,42.0000,aggregate_row
2024010901,2026-08-16..2026-08-23,1,1,20,22.0000,aggregate_row
2024010901,2026-08-23..2026-08-30,1,1,29,29.0000,aggregate_row
2024010901,2026-08-30..2026-09-06,1,1,36,36.0000,aggregate_row
2024010901,2026-09-06..2026-09-13,1,1,41,42.0000,aggregate_row
2024011002,2026-08-09..2026-08-16,1,1,47,48.0000,aggregate_row
2024011002,2026-08-16..2026-08-23,1,1,35,35.0000,aggregate_row
2024011002,2026-08-23..2026-08-30,1,1,35,35.0000,aggregate_row
2024011002,2026-08-30..2026-09-06,1,1,49,49.0000,aggregate_row
2024011002,2026-09-06..2026-09-13,1,1,38,38.0000,aggregate_row
2024011901,2026-08-09..2026-08-16,1,1,6,6.0000,aggregate_row
2024011901,2026-08-16..2026-08-23,1,1,5,6.0000,aggregate_row
2024011901,2026-08-23..2026-08-30,1,1,4,4.0000,aggregate_row
2024011901,2026-08-30..2026-09-06,1,1,3,3.0000,aggregate_row
2024011901,2026-09-06..2026-09-13,1,1,2,3.0000,aggregate_row
2024011902,2026-08-09..2026-08-16,1,1,10,12.0000,aggregate_row
2024011902,2026-08-16..2026-08-23,1,1,5,5.0000,aggregate_row
2024011902,2026-08-23..2026-08-30,1,1,9,9.0000,aggregate_row
2024011902,2026-08-30..2026-09-06,1,1,11,11.0000,aggregate_row
2024011902,2026-09-06..2026-09-13,1,1,14,17.0000,aggregate_row
2024011903,2026-08-09..2026-08-16,1,1,16,17.0000,aggregate_row
2024011903,2026-08-16..2026-08-23,1,1,18,18.0000,aggregate_row
2024011903,2026-08-23..2026-08-30,1,1,30,33.0000,aggregate_row
2024011903,2026-08-30..2026-09-06,1,1,37,38.0000,aggregate_row
2024011903,2026-09-06..2026-09-13,1,1,14,14.0000,aggregate_row
2024011904,2026-08-09..2026-08-16,1,1,10,10.0000,aggregate_row
2024011904,2026-08-16..2026-08-23,1,1,13,15.0000,aggregate_row
2024011904,2026-08-23..2026-08-30,1,1,22,22.0000,aggregate_row
2024011904,2026-08-30..2026-09-06,1,1,28,28.0000,aggregate_row
2024011904,2026-09-06..2026-09-13,1,1,26,29.0000,aggregate_row
2024040801,2026-08-09..2026-08-16,1,1,367,415.0000,aggregate_row
2024040801,2026-08-16..2026-08-23,1,1,202,261.0000,aggregate_row
2024040801,2026-08-23..2026-08-30,1,1,161,199.0000,aggregate_row
2024040801,2026-08-30..2026-09-06,1,1,171,206.0000,aggregate_row
2024040801,2026-09-06..2026-09-13,1,1,146,176.0000,aggregate_row
2024040804,2026-08-09..2026-08-16,1,1,24,30.0000,aggregate_row
2024040804,2026-08-16..2026-08-23,1,1,10,13.0000,aggregate_row
2024040804,2026-08-23..2026-08-30,1,1,21,32.0000,aggregate_row
2024040804,2026-08-30..2026-09-06,1,1,9,17.0000,aggregate_row
2024040804,2026-09-06..2026-09-13,1,1,14,17.0000,aggregate_row
2024040806,2026-08-09..2026-08-16,1,1,88,88.0000,aggregate_row
2024040806,2026-08-16..2026-08-23,1,1,55,55.0000,aggregate_row
2024040806,2026-08-23..2026-08-30,1,1,46,46.0000,aggregate_row
2024040806,2026-08-30..2026-09-06,1,1,55,55.0000,aggregate_row
2024040806,2026-09-06..2026-09-13,1,1,79,80.0000,aggregate_row
2024040808,2026-08-09..2026-08-16,1,1,90,92.0000,aggregate_row
2024040808,2026-08-16..2026-08-23,1,1,123,124.0000,aggregate_row
2024040808,2026-08-23..2026-08-30,1,1,129,141.0000,aggregate_row
2024040808,2026-08-30..2026-09-06,1,1,130,133.0000,aggregate_row
2024040808,2026-09-06..2026-09-13,1,1,81,82.0000,aggregate_row
2024040810,2026-08-09..2026-08-16,1,1,106,110.0000,aggregate_row
2024040810,2026-08-16..2026-08-23,1,1,101,104.0000,aggregate_row
2024040810,2026-08-23..2026-08-30,1,1,80,83.0000,aggregate_row
2024040810,2026-08-30..2026-09-06,1,1,106,111.0000,aggregate_row
2024040810,2026-09-06..2026-09-13,1,1,164,182.0000,aggregate_row
2024040814,2026-08-09..2026-08-16,1,1,6,10.0000,aggregate_row
2024040814,2026-08-16..2026-08-23,1,1,6,6.0000,aggregate_row
2024040814,2026-08-23..2026-08-30,1,1,9,10.0000,aggregate_row
2024040814,2026-08-30..2026-09-06,1,1,6,6.0000,aggregate_row
2024040814,2026-09-06..2026-09-13,1,1,1,1.0000,aggregate_row
2024040817,2026-08-09..2026-08-16,1,1,134,145.0000,aggregate_row
2024040817,2026-08-16..2026-08-23,1,1,98,127.0000,aggregate_row
2024040817,2026-08-23..2026-08-30,1,1,105,112.0000,aggregate_row
2024040817,2026-08-30..2026-09-06,1,1,64,71.0000,aggregate_row
2024040817,2026-09-06..2026-09-13,1,1,81,84.0000,aggregate_row
2024040818,2026-08-09..2026-08-16,1,1,48,50.0000,aggregate_row
2024040818,2026-08-16..2026-08-23,1,1,44,47.0000,aggregate_row
2024040818,2026-08-23..2026-08-30,1,1,47,48.0000,aggregate_row
2024040818,2026-08-30..2026-09-06,1,1,28,29.0000,aggregate_row
2024040818,2026-09-06..2026-09-13,1,1,39,39.0000,aggregate_row
2024040821,2026-08-09..2026-08-16,1,1,8,8.0000,aggregate_row
2024040821,2026-08-16..2026-08-23,1,1,5,6.0000,aggregate_row
2024040821,2026-08-23..2026-08-30,1,1,5,6.0000,aggregate_row
2024040821,2026-08-30..2026-09-06,1,1,8,8.0000,aggregate_row
2024040821,2026-09-06..2026-09-13,1,1,4,4.0000,aggregate_row
2024041001*2,2026-08-09..2026-08-16,1,1,66,66.0000,aggregate_row
2024041001*2,2026-08-16..2026-08-23,1,1,77,77.0000,aggregate_row
2024041001*2,2026-08-23..2026-08-30,1,1,72,72.0000,aggregate_row
2024041001*2,2026-08-30..2026-09-06,1,1,111,111.0000,aggregate_row
2024041001*2,2026-09-06..2026-09-13,1,1,88,89.0000,aggregate_row
2024041001*3,2026-08-09..2026-08-16,1,1,26,26.0000,aggregate_row
2024041001*3,2026-08-16..2026-08-23,1,1,28,28.0000,aggregate_row
2024041001*3,2026-08-23..2026-08-30,1,1,24,24.0000,aggregate_row
2024041001*3,2026-08-30..2026-09-06,1,1,38,38.0000,aggregate_row
2024041001*3,2026-09-06..2026-09-13,1,1,35,35.0000,aggregate_row
2024041001*5,2026-08-09..2026-08-16,1,1,101,107.0000,aggregate_row
2024041001*5,2026-08-16..2026-08-23,1,1,109,116.0000,aggregate_row
2024041001*5,2026-08-23..2026-08-30,1,1,98,103.0000,aggregate_row
2024041001*5,2026-08-30..2026-09-06,1,1,109,112.0000,aggregate_row
2024041001*5,2026-09-06..2026-09-13,1,1,161,175.0000,aggregate_row
2024041002,2026-08-09..2026-08-16,1,1,79,81.0000,aggregate_row
2024041002,2026-08-16..2026-08-23,1,1,67,69.0000,aggregate_row
2024041002,2026-08-23..2026-08-30,1,1,62,66.0000,aggregate_row
2024041002,2026-08-30..2026-09-06,1,1,72,74.0000,aggregate_row
2024041002,2026-09-06..2026-09-13,1,1,81,88.0000,aggregate_row
2024041002*2,2026-08-09..2026-08-16,1,1,103,103.0000,aggregate_row
2024041002*2,2026-08-16..2026-08-23,1,1,138,138.0000,aggregate_row
2024041002*2,2026-08-23..2026-08-30,1,1,139,140.0000,aggregate_row
2024041002*2,2026-08-30..2026-09-06,1,1,151,154.0000,aggregate_row
2024041002*2,2026-09-06..2026-09-13,1,1,139,140.0000,aggregate_row
2024041002*2+2024041001*2,2026-08-09..2026-08-16,1,1,1,1.0000,aggregate_row
2024041002*2+2024041001*2,2026-08-16..2026-08-23,1,0,,,verified_zero
2024041002*2+2024041001*2,2026-08-23..2026-08-30,1,1,1,1.0000,aggregate_row
2024041002*2+2024041001*2,2026-08-30..2026-09-06,1,1,5,5.0000,aggregate_row
2024041002*2+2024041001*2,2026-09-06..2026-09-13,1,1,3,3.0000,aggregate_row
2024041002*3,2026-08-09..2026-08-16,1,1,48,49.0000,aggregate_row
2024041002*3,2026-08-16..2026-08-23,1,1,37,39.0000,aggregate_row
2024041002*3,2026-08-23..2026-08-30,1,1,42,43.0000,aggregate_row
2024041002*3,2026-08-30..2026-09-06,1,1,51,52.0000,aggregate_row
2024041002*3,2026-09-06..2026-09-13,1,1,115,117.0000,aggregate_row
2024041002*4,2026-08-09..2026-08-16,1,1,1,1.0000,aggregate_row
2024041002*4,2026-08-16..2026-08-23,1,0,,,verified_zero
2024041002*4,2026-08-23..2026-08-30,1,1,2,2.0000,aggregate_row
2024041002*4,2026-08-30..2026-09-06,1,1,1,1.0000,aggregate_row
2024041002*4,2026-09-06..2026-09-13,1,1,2,2.0000,aggregate_row
2024041002*5,2026-08-09..2026-08-16,1,1,226,245.0000,aggregate_row
2024041002*5,2026-08-16..2026-08-23,1,1,198,208.0000,aggregate_row
2024041002*5,2026-08-23..2026-08-30,1,1,223,240.0000,aggregate_row
2024041002*5,2026-08-30..2026-09-06,1,1,280,302.0000,aggregate_row
2024041002*5,2026-09-06..2026-09-13,1,1,313,338.0000,aggregate_row
2024052210,2026-08-09..2026-08-16,1,1,1,1.0000,aggregate_row
2024052210,2026-08-16..2026-08-23,1,1,1,1.0000,aggregate_row
2024052210,2026-08-23..2026-08-30,1,1,3,4.0000,aggregate_row
2024052210,2026-08-30..2026-09-06,1,1,2,2.0000,aggregate_row
2024052210,2026-09-06..2026-09-13,1,1,2,2.0000,aggregate_row
2024073102,2026-08-09..2026-08-16,1,1,205,205.0000,aggregate_row
2024073102,2026-08-16..2026-08-23,1,1,141,142.0000,aggregate_row
2024073102,2026-08-23..2026-08-30,1,1,148,148.0000,aggregate_row
2024073102,2026-08-30..2026-09-06,1,1,154,162.0000,aggregate_row
2024073102,2026-09-06..2026-09-13,1,1,127,127.0000,aggregate_row
2024080919*10,2026-08-09..2026-08-16,1,1,225,226.0000,aggregate_row
2024080919*10,2026-08-16..2026-08-23,1,1,171,171.0000,aggregate_row
2024080919*10,2026-08-23..2026-08-30,1,1,169,169.0000,aggregate_row
2024080919*10,2026-08-30..2026-09-06,1,1,195,195.0000,aggregate_row
2024080919*10,2026-09-06..2026-09-13,1,1,258,258.0000,aggregate_row
2024080919*20,2026-08-09..2026-08-16,1,1,172,174.0000,aggregate_row
2024080919*20,2026-08-16..2026-08-23,1,1,170,176.0000,aggregate_row
2024080919*20,2026-08-23..2026-08-30,1,1,129,135.0000,aggregate_row
2024080919*20,2026-08-30..2026-09-06,1,1,140,143.0000,aggregate_row
2024080919*20,2026-09-06..2026-09-13,1,1,195,200.0000,aggregate_row
2024080919*5,2026-08-09..2026-08-16,1,1,115,115.0000,aggregate_row
2024080919*5,2026-08-16..2026-08-23,1,1,79,79.0000,aggregate_row
2024080919*5,2026-08-23..2026-08-30,1,1,58,58.0000,aggregate_row
2024080919*5,2026-08-30..2026-09-06,1,1,88,88.0000,aggregate_row
2024080919*5,2026-09-06..2026-09-13,1,1,133,133.0000,aggregate_row
2024082315*3,2026-08-09..2026-08-16,1,1,9,24.0000,aggregate_row
2024082315*3,2026-08-16..2026-08-23,1,1,16,16.0000,aggregate_row
2024082315*3,2026-08-23..2026-08-30,1,1,19,19.0000,aggregate_row
2024082315*3,2026-08-30..2026-09-06,1,1,17,18.0000,aggregate_row
2024082315*3,2026-09-06..2026-09-13,1,1,19,19.0000,aggregate_row
2024082315*6,2026-08-09..2026-08-16,1,1,4,5.0000,aggregate_row
2024082315*6,2026-08-16..2026-08-23,1,1,11,16.0000,aggregate_row
2024082315*6,2026-08-23..2026-08-30,1,1,4,13.0000,aggregate_row
2024082315*6,2026-08-30..2026-09-06,1,1,5,11.0000,aggregate_row
2024082315*6,2026-09-06..2026-09-13,1,1,4,4.0000,aggregate_row
2024082616*2+2025081001,2026-08-09..2026-08-16,1,1,58,58.0000,aggregate_row
2024082616*2+2025081001,2026-08-16..2026-08-23,1,1,79,79.0000,aggregate_row
2024082616*2+2025081001,2026-08-23..2026-08-30,1,1,40,40.0000,aggregate_row
2024082616*2+2025081001,2026-08-30..2026-09-06,1,1,22,22.0000,aggregate_row
2024082616*2+2025081001,2026-09-06..2026-09-13,1,1,141,141.0000,aggregate_row
2024082616+2025081001,2026-08-09..2026-08-16,1,1,23,23.0000,aggregate_row
2024082616+2025081001,2026-08-16..2026-08-23,1,1,24,24.0000,aggregate_row
2024082616+2025081001,2026-08-23..2026-08-30,1,1,13,13.0000,aggregate_row
2024082616+2025081001,2026-08-30..2026-09-06,1,1,6,6.0000,aggregate_row
2024082616+2025081001,2026-09-06..2026-09-13,1,1,35,35.0000,aggregate_row
2024090701*3,2026-08-09..2026-08-16,1,0,,,verified_zero
2024090701*3,2026-08-16..2026-08-23,1,0,,,verified_zero
2024090701*3,2026-08-23..2026-08-30,1,0,,,verified_zero
2024090701*3,2026-08-30..2026-09-06,1,0,,,verified_zero
2024090701*3,2026-09-06..2026-09-13,1,0,,,verified_zero
2024091001,2026-08-09..2026-08-16,1,1,68,68.0000,aggregate_row
2024091001,2026-08-16..2026-08-23,1,1,72,73.0000,aggregate_row
2024091001,2026-08-23..2026-08-30,1,1,51,51.0000,aggregate_row
2024091001,2026-08-30..2026-09-06,1,1,57,57.0000,aggregate_row
2024091001,2026-09-06..2026-09-13,1,1,56,56.0000,aggregate_row
2024091002,2026-08-09..2026-08-16,1,1,32,33.0000,aggregate_row
2024091002,2026-08-16..2026-08-23,1,1,49,50.0000,aggregate_row
2024091002,2026-08-23..2026-08-30,1,1,47,51.0000,aggregate_row
2024091002,2026-08-30..2026-09-06,1,1,28,38.0000,aggregate_row
2024091002,2026-09-06..2026-09-13,1,1,43,44.0000,aggregate_row
2024091003,2026-08-09..2026-08-16,1,1,2,2.0000,aggregate_row
2024091003,2026-08-16..2026-08-23,1,1,2,2.0000,aggregate_row
2024091003,2026-08-23..2026-08-30,1,0,,,verified_zero
2024091003,2026-08-30..2026-09-06,1,1,3,3.0000,aggregate_row
2024091003,2026-09-06..2026-09-13,1,1,2,2.0000,aggregate_row
2024091502,2026-08-09..2026-08-16,1,1,69,74.0000,aggregate_row
2024091502,2026-08-16..2026-08-23,1,1,62,70.0000,aggregate_row
2024091502,2026-08-23..2026-08-30,1,1,61,66.0000,aggregate_row
2024091502,2026-08-30..2026-09-06,1,1,65,74.0000,aggregate_row
2024091502,2026-09-06..2026-09-13,1,1,82,95.0000,aggregate_row
2024092458,2026-08-09..2026-08-16,1,0,,,verified_zero
2024092458,2026-08-16..2026-08-23,1,0,,,verified_zero
2024092458,2026-08-23..2026-08-30,1,1,1,1.0000,aggregate_row
2024092458,2026-08-30..2026-09-06,1,0,,,verified_zero
2024092458,2026-09-06..2026-09-13,1,0,,,verified_zero
2024092461,2026-08-09..2026-08-16,1,1,6,7.0000,aggregate_row
2024092461,2026-08-16..2026-08-23,1,1,4,8.0000,aggregate_row
2024092461,2026-08-23..2026-08-30,1,1,2,2.0000,aggregate_row
